,#,Res.,Ref.,Update,Notes,Status,Dropoff,Day,Dropoff Date,Time,Pickup,Pickup Date,Time_c13,# Days,Category,Vehicle,Colour,Items,Insurance,Departure,Next Rental,RCM_Rego,Pickup Date Time,Dropoff Date Time
1286,A,32126,A,A,A,RETURNED,A,A,2024-06-03,08:45,SYD,2024-06-01,16:50,A,A,5849947,Black,A,A,A,A,DJ68YC,2024-06-01 16:50:00,2024-06-03 08:45:00
1287,A,32560,A,A,A,RETURNED,A,A,2024-06-03,08:50,SYD,2024-06-01,21:05,A,A,5849943,White,A,A,A,A,FEQ30P,2024-06-01 21:05:00,2024-06-03 08:50:00
1288,A,30370,A,A,A,RETURNED,A,A,2024-06-03,09:30,SYD,2024-06-02,10:10,A,A,232207913723,White,A,A,A,A,S850CVY,2024-06-02 10:10:00,2024-06-03 09:30:00
1289,A,27252,A,A,A,RETURNED,A,A,2024-06-03,11:05,SYD,2024-05-31,10:55,A,A,5849958,SILVER,A,A,A,A,EZP24G,2024-05-31 10:55:00,2024-06-03 11:05:00
1290,A,28841,A,A,A,RETURNED,A,A,2024-06-03,12:10,SYD,2024-05-31,12:50,A,A,5849920,Space Black,A,A,A,A,S673CVF,2024-05-31 12:50:00,2024-06-03 12:10:00
1291,A,31794,A,A,A,RETURNED,A,A,2024-06-03,12:10,SYD,2024-05-31,11:15,A,A,232207916627,White,A,A,A,A,S542CZF,2024-05-31 11:15:00,2024-06-03 12:10:00
1292,A,28920,A,A,A,RETURNED,A,A,2024-06-03,12:10,SYD,2024-05-30,19:10,A,A,5848101,Grey,A,A,A,A,EWF23W,2024-05-30 19:10:00,2024-06-03 12:10:00
1293,A,30291,A,A,A,RETURNED,A,A,2024-06-03,13:05,SYD,2024-05-31,08:00,A,A,232207812321,White,A,A,A,A,S659CZJ,2024-05-31 08:00:00,2024-06-03 13:05:00
1294,A,25259,A,A,A,RETURNED,A,A,2024-06-03,13:10,SYD,2024-06-01,09:40,A,A,5848102,White,A,A,A,A,S528CTK,2024-06-01 09:40:00,2024-06-03 13:10:00
1295,A,31681,A,A,A,RETURNED,A,A,2024-06-03,13:10,SYD,2024-05-31,18:50,A,A,5849963,Clear White,A,A,A,A,EZP24F,2024-05-31 18:50:00,2024-06-03 13:10:00
1296,A,32398,A,A,A,RETURNED,A,A,2024-06-03,13:10,SYD,2024-06-01,21:00,A,A,5848134,Clear White,A,A,A,A,EZP21R,2024-06-01 21:00:00,2024-06-03 13:10:00
1297,A,31985,A,A,A,RETURNED,A,A,2024-06-03,13:30,SYD,2024-05-30,10:40,A,A,232207919423,Silver,A,A,A,A,S543CZF,2024-05-30 10:40:00,2024-06-03 13:30:00
1298,A,32953,A,A,A,RETURNED,A,A,2024-06-03,15:10,SYD,2024-06-01,14:15,A,A,232207811620,DOVE WHITE,A,A,A,A,DK91HX,2024-06-01 14:15:00,2024-06-03 15:10:00
1299,A,32511,A,A,A,RETURNED,A,A,2024-06-03,15:15,SYD,2024-05-28,19:00,A,A,5849937,Dover White,A,A,A,A,DH73QP,2024-05-28 19:00:00,2024-06-03 15:15:00
1300,A,32016,A,A,A,RETURNED,A,A,2024-06-03,15:15,SYD,2024-06-01,14:40,A,A,232207917427,PEBBLE BLACK,A,A,A,A,DK99HX,2024-06-01 14:40:00,2024-06-03 15:15:00
1301,A,29050,A,A,A,RETURNED,A,A,2024-06-03,15:15,SYD,2024-06-01,15:45,A,A,5848124,Red Diamond,A,A,A,A,S837CVV,2024-06-01 15:45:00,2024-06-03 15:15:00
1302,A,26547,A,A,A,RETURNED,A,A,2024-06-03,15:45,SYD,2024-05-30,18:05,A,A,5848165,Atlas White,A,A,A,A,EZP21L,2024-05-30 18:05:00,2024-06-03 15:45:00
1303,A,32258,A,A,A,RETURNED,A,A,2024-06-03,15:45,SYD,2024-05-31,16:05,A,A,5848127,Dark Blue,A,A,A,A,DF21EW,2024-05-31 16:05:00,2024-06-03 15:45:00
1304,A,32463,A,A,A,RETURNED,A,A,2024-06-03,15:50,SYD,2024-05-29,10:50,A,A,5849993,SPARKLING SILVER,A,A,A,A,DF15EW,2024-05-29 10:50:00,2024-06-03 15:50:00
1305,A,31540,A,A,A,RETURNED,A,A,2024-06-03,15:55,SYD,2024-05-31,18:35,A,A,232207811521,SILVER,A,A,A,A,S658CZY,2024-05-31 18:35:00,2024-06-03 15:55:00
1306,A,31856,A,A,A,RETURNED,A,A,2024-06-03,16:45,SYD,2024-06-03,07:15,A,A,5849951,Jupiter Blue,A,A,A,A,S655CVF,2024-06-03 07:15:00,2024-06-03 16:45:00
1307,A,33285,A,A,A,RETURNED,A,A,2024-06-03,16:45,SYD,2024-06-03,10:15,A,A,5848158,WHITE,A,A,A,A,S160CTZ,2024-06-03 10:15:00,2024-06-03 16:45:00
1308,A,30510,A,A,A,RETURNED,A,A,2024-06-03,16:45,SYD,2024-06-01,13:15,A,A,5848155,Clear White,A,A,A,A,EZP21U,2024-06-01 13:15:00,2024-06-03 16:45:00
1309,A,32805,A,A,A,RETURNED,A,A,2024-06-03,17:05,SYD,2024-06-02,09:25,A,A,5848119,Ecotronic Grey,A,A,A,A,EZP21N,2024-06-02 09:25:00,2024-06-03 17:05:00
1310,A,33085,A,A,A,RETURNED,A,A,2024-06-03,17:10,SYD,2024-06-02,09:15,A,A,5848136,Yellow,A,A,A,A,S942CSX,2024-06-02 09:15:00,2024-06-03 17:10:00
1311,A,33245,A,A,A,RETURNED,A,A,2024-06-03,17:10,SYD,2024-06-02,16:40,A,A,5848193,Saturn Silver,A,A,A,A,S656CVF,2024-06-02 16:40:00,2024-06-03 17:10:00
1312,A,32362,A,A,A,RETURNED,A,A,2024-06-03,17:25,SYD,2024-06-01,20:10,A,A,5849953,Silver,A,A,A,A,DJ66YC,2024-06-01 20:10:00,2024-06-03 17:25:00
1313,A,33330,A,A,A,RETURNED,A,A,2024-06-03,17:55,SYD,2024-06-03,10:35,A,A,5848137,Atlas White,A,A,A,A,EZP21K,2024-06-03 10:35:00,2024-06-03 17:55:00
1314,A,32666,A,A,A,RETURNED,A,A,2024-06-03,18:00,SYD,2024-05-31,17:55,A,A,5849936,Royal Yellow,A,A,A,A,DH72QP,2024-05-31 17:55:00,2024-06-03 18:00:00
1316,A,31308,A,A,A,RETURNED,A,A,2024-06-03,18:00,SYD,2024-05-29,16:55,A,A,232207919027,SILVER,A,A,A,A,S657CZY,2024-05-29 16:55:00,2024-06-03 18:00:00
1317,A,27225,A,A,A,RETURNED,A,A,2024-06-03,18:20,SYD,2024-05-27,13:20,A,A,5849930,White,A,A,A,A,FEQ30Q,2024-05-27 13:20:00,2024-06-03 18:20:00
1318,A,33094,A,A,A,RETURNED,A,A,2024-06-03,18:30,SYD,2024-06-03,10:00,A,A,5848174,Midnight Blue,A,A,A,A,S647CUO,2024-06-03 10:00:00,2024-06-03 18:30:00
1319,A,32200,A,A,A,RETURNED,A,A,2024-06-03,18:50,SYD,2024-06-02,08:20,A,A,5848161,,A,A,A,A,S437CRH,2024-06-02 08:20:00,2024-06-03 18:50:00
1320,A,25646,A,A,A,RETURNED,A,A,2024-06-03,18:50,SYD,2024-06-01,09:55,A,A,5848171,White,A,A,A,A,DH64QN,2024-06-01 09:55:00,2024-06-03 18:50:00
1321,A,32513,A,A,A,RETURNED,A,A,2024-06-03,19:25,SYD,2024-05-30,08:05,A,A,232207810721,White,A,A,A,A,S073CZJ,2024-05-30 08:05:00,2024-06-03 19:25:00
1322,A,28251,A,A,A,RETURNED,A,A,2024-06-03,19:30,SYD,2024-06-03,09:45,A,A,5848117,Intense Blue,A,A,A,A,EZP21P,2024-06-03 09:45:00,2024-06-03 19:30:00
1323,A,30766,A,A,A,RETURNED,A,A,2024-06-03,19:30,SYD,2024-05-29,20:00,A,A,5848120,TITANIUM GREY,A,A,A,A,S112CUZ,2024-05-29 20:00:00,2024-06-03 19:30:00
1324,A,33235,A,A,A,RETURNED,A,A,2024-06-03,20:00,SYD,2024-06-03,09:00,A,A,5848173,WHITE,A,A,A,A,S492CXF,2024-06-03 09:00:00,2024-06-03 20:00:00
1325,A,30464,A,A,A,RETURNED,A,A,2024-06-04,07:00,SYD,2024-05-31,08:00,A,A,5849935,Shimmering Silver,A,A,A,A,FBF07R,2024-05-31 08:00:00,2024-06-04 07:00:00
1326,A,31749,A,A,A,RETURNED,A,A,2024-06-04,07:00,SYD,2024-05-30,11:55,A,A,5848144,Honey Bee,A,A,A,A,EZC26A,2024-05-30 11:55:00,2024-06-04 07:00:00
1327,A,33289,A,A,A,RETURNED,A,A,2024-06-04,07:10,SYD,2024-06-03,08:15,A,A,5848169,Brown/Black,A,A,A,A,S880CUE,2024-06-03 08:15:00,2024-06-04 07:10:00
1328,A,32190,A,A,A,RETURNED,A,A,2024-06-04,07:15,SYD,2024-05-26,10:10,A,A,5848156,WHITE,A,A,A,A,S161CTZ,2024-05-26 10:10:00,2024-06-04 07:15:00
1329,A,30351,A,A,A,RETURNED,A,A,2024-06-04,07:30,SYD,2024-05-29,11:35,A,A,5849956,Silver,A,A,A,A,DJ67YC,2024-05-29 11:35:00,2024-06-04 07:30:00
1330,A,30645,A,A,A,RETURNED,A,A,2024-06-04,08:05,SYD,2024-06-03,10:50,A,A,232207911727,DOVE WHITE,A,A,A,A,DI99DT,2024-06-03 10:50:00,2024-06-04 08:05:00
1331,A,22040,A,A,A,RETURNED,A,A,2024-06-04,08:05,SYD,2024-05-30,17:40,A,A,5848175,Mercurial Grey,A,A,A,A,S658CVF,2024-05-30 17:40:00,2024-06-04 08:05:00
1332,A,28912,A,A,A,RETURNED,A,A,2024-06-04,08:15,SYD,2024-06-03,15:20,A,A,5848187,Space Black,A,A,A,A,S660CVF,2024-06-03 15:20:00,2024-06-04 08:15:00
1333,A,31690,A,A,A,RETURNED,A,A,2024-06-04,08:15,SYD,2024-05-28,14:30,A,A,5848099,Signal Red,A,A,A,A,EZP21S,2024-05-28 14:30:00,2024-06-04 08:15:00
1334,A,32293,A,A,A,RETURNED,A,A,2024-06-04,09:10,SYD,2024-06-01,13:45,A,A,5848133,Clear White,A,A,A,A,EZC26B,2024-06-01 13:45:00,2024-06-04 09:10:00
1335,A,32580,A,A,A,RETURNED,A,A,2024-06-04,09:15,SYD,2024-06-03,09:20,A,A,5849952,Black,A,A,A,A,DJ70YC,2024-06-03 09:20:00,2024-06-04 09:15:00
1336,A,31886,A,A,A,RETURNED,A,A,2024-06-04,09:40,SYD,2024-06-01,14:45,A,A,5849977,Aurora Black,A,A,A,A,EZP24D,2024-06-01 14:45:00,2024-06-04 09:40:00
1337,A,32559,A,A,A,RETURNED,A,A,2024-06-04,10:40,SYD,2024-06-01,17:35,A,A,5848190,Clear White,A,A,A,A,FBU81K,2024-06-01 17:35:00,2024-06-04 10:40:00
1338,A,32306,A,A,A,RETURNED,A,A,2024-06-04,10:40,SYD,2024-05-31,12:00,A,A,5849954,Misty Grey,A,A,A,A,DH68QP,2024-05-31 12:00:00,2024-06-04 10:40:00
1339,A,31534,A,A,A,RETURNED,A,A,2024-06-04,11:00,SYD,2024-05-31,14:10,A,A,5848108,CRYSTAL WHITE,A,A,A,A,EZE18Q,2024-05-31 14:10:00,2024-06-04 11:00:00
1340,A,29037,A,A,A,RETURNED,A,A,2024-06-04,11:00,SYD,2024-06-02,11:30,A,A,5849985,Midnight Blue,A,A,A,A,S539CVE,2024-06-02 11:30:00,2024-06-04 11:00:00
1341,A,32299,A,A,A,RETURNED,A,A,2024-06-04,11:30,SYD,2024-05-31,11:30,A,A,5848111,WHITE,A,A,A,A,S003CTM,2024-05-31 11:30:00,2024-06-04 11:30:00
1342,A,33328,A,A,A,RETURNED,A,A,2024-06-04,13:30,SYD,2024-06-03,09:35,A,A,232207917724,,A,A,A,A,S659CZY,2024-06-03 09:35:00,2024-06-04 13:30:00
1343,A,33445,A,A,A,RETURNED,A,A,2024-06-04,14:45,SYD,2024-06-04,10:10,A,A,5848150,WHITE,A,A,A,A,S302CTG,2024-06-04 10:10:00,2024-06-04 14:45:00
1344,A,32438,A,A,A,RETURNED,A,A,2024-06-04,15:00,SYD,2024-05-27,10:55,A,A,5848148,GREY,A,A,A,A,S980CTK,2024-05-27 10:55:00,2024-06-04 15:00:00
1345,A,28174,A,A,A,RETURNED,A,A,2024-06-04,15:05,SYD,2024-05-29,17:30,A,A,5849975,Shimmering Silver,A,A,A,A,FBF07S,2024-05-29 17:30:00,2024-06-04 15:05:00
1346,A,33322,A,A,A,RETURNED,A,A,2024-06-04,15:35,SYD,2024-06-03,18:20,A,A,5849926,Atlas White,A,A,A,A,EZP21Q,2024-06-03 18:20:00,2024-06-04 15:35:00
1347,A,32997,A,A,A,RETURNED,A,A,2024-06-04,15:45,SYD,2024-06-02,09:30,A,A,232207815225,DOVE WHITE,A,A,A,A,DK76HX,2024-06-02 09:30:00,2024-06-04 15:45:00
1348,A,31586,A,A,A,RETURNED,A,A,2024-06-04,15:45,SYD,2024-06-02,17:00,A,A,5848196,Mercurial Grey,A,A,A,A,S538CVE,2024-06-02 17:00:00,2024-06-04 15:45:00
1349,A,32345,A,A,A,RETURNED,A,A,2024-06-04,16:00,SYD,2024-06-01,12:45,A,A,5849982,Phantom Black,A,A,A,A,FBF07Q,2024-06-01 12:45:00,2024-06-04 16:00:00
1350,A,33093,A,A,A,RETURNED,A,A,2024-06-04,16:00,SYD,2024-06-03,08:45,A,A,5848195,Grey,A,A,A,A,S161CRO,2024-06-03 08:45:00,2024-06-04 16:00:00
1351,A,33246,A,A,A,RETURNED,A,A,2024-06-04,16:10,SYD,2024-06-03,09:30,A,A,232207919324,DOVE WHITE,A,A,A,A,DK90HX,2024-06-03 09:30:00,2024-06-04 16:10:00
1352,A,32579,A,A,A,RETURNED,A,A,2024-06-04,16:45,SYD,2024-06-03,08:35,A,A,5849928,CleaR White,A,A,A,A,EZP24H,2024-06-03 08:35:00,2024-06-04 16:45:00
1353,A,33086,A,A,A,RETURNED,A,A,2024-06-04,16:50,SYD,2024-06-03,10:45,A,A,5848163,Honey Bee,A,A,A,A,EZP01P,2024-06-03 10:45:00,2024-06-04 16:50:00
1354,A,33126,A,A,A,RETURNED,A,A,2024-06-04,17:00,SYD,2024-06-04,11:45,A,A,232207919027,SILVER,A,A,A,A,S657CZY,2024-06-04 11:45:00,2024-06-04 17:00:00
1355,A,33326,A,A,A,RETURNED,A,A,2024-06-04,17:00,SYD,2024-06-03,08:55,A,A,232207813220,DOVE WHITE,A,A,A,A,DK77HX,2024-06-03 08:55:00,2024-06-04 17:00:00
1356,A,31310,A,A,A,RETURNED,A,A,2024-06-04,17:00,SYD,2024-06-01,17:40,A,A,5849967,Blue,A,A,A,A,DJ73YC,2024-06-01 17:40:00,2024-06-04 17:00:00
1357,A,32581,A,A,A,RETURNED,A,A,2024-06-04,17:05,SYD,2024-06-04,08:00,A,A,5849958,SILVER,A,A,A,A,EZP24G,2024-06-04 08:00:00,2024-06-04 17:05:00
1358,A,24383,A,A,A,RETURNED,A,A,2024-06-04,17:20,SYD,2024-05-28,13:20,A,A,5848100,Grey,A,A,A,A,EZE21P,2024-05-28 13:20:00,2024-06-04 17:20:00
1359,A,24384,A,A,A,RETURNED,A,A,2024-06-04,17:20,SYD,2024-05-28,13:05,A,A,5849924,Midnight Blue,A,A,A,A,S541CVE,2024-05-28 13:05:00,2024-06-04 17:20:00
1360,A,33329,A,A,A,RETURNED,A,A,2024-06-04,17:45,SYD,2024-06-03,10:00,A,A,5849933,Blue,A,A,A,A,DJ72YC,2024-06-03 10:00:00,2024-06-04 17:45:00
1361,A,31220,A,A,A,RETURNED,A,A,2024-06-04,18:35,SYD,2024-06-03,07:40,A,A,5848143,Blue,A,A,A,A,S527CTK,2024-06-03 07:40:00,2024-06-04 18:35:00
1362,A,33187,A,A,A,RETURNED,A,A,2024-06-04,19:35,SYD,2024-06-02,19:25,A,A,5848157,WHITE,A,A,A,A,EXD11K,2024-06-02 19:25:00,2024-06-04 19:35:00
1363,A,32638,A,A,A,RETURNED,A,A,2024-06-04,19:35,SYD,2024-05-28,13:45,A,A,5849940,White,A,A,A,A,S862CVY,2024-05-28 13:45:00,2024-06-04 19:35:00
1364,A,33349,A,A,A,RETURNED,A,A,2024-06-04,20:00,SYD,2024-06-03,11:50,A,A,232207916528,DOVE WHITE,A,A,A,A,DK84HX,2024-06-03 11:50:00,2024-06-04 20:00:00
1366,A,32813,A,A,A,RETURNED,A,A,2024-06-04,20:10,SYD,2024-05-31,13:30,A,A,232207916221,Metallic Silver,A,A,A,A,S564CYB,2024-05-31 13:30:00,2024-06-04 20:10:00
1367,A,33327,A,A,A,RETURNED,A,A,2024-06-05,07:30,SYD,2024-06-03,09:00,A,A,232207819920,White,A,A,A,A,S630CZF,2024-06-03 09:00:00,2024-06-05 07:30:00
1368,A,32109,A,A,A,RETURNED,A,A,2024-06-05,08:00,SYD,2024-06-02,10:55,A,A,232207910521,DOVE WHITE,A,A,A,A,DK89HX,2024-06-02 10:55:00,2024-06-05 08:00:00
1369,A,33546,A,A,A,RETURNED,A,A,2024-06-05,08:30,SYD,2024-06-04,13:10,A,A,5849970,Astro Grey,A,A,A,A,EZP24E,2024-06-04 13:10:00,2024-06-05 08:30:00
1370,A,33186,A,A,A,RETURNED,A,A,2024-06-05,09:00,SYD,2024-06-02,09:40,A,A,5848170,SILVER,A,A,A,A,S304CTG,2024-06-02 09:40:00,2024-06-05 09:00:00
1371,A,31788,A,A,A,RETURNED,A,A,2024-06-05,09:00,SYD,2024-06-01,10:40,A,A,232207916429,DOVE WHITE,A,A,A,A,DK83HX,2024-06-01 10:40:00,2024-06-05 09:00:00
1372,A,33331,A,A,A,RETURNED,A,A,2024-06-05,09:05,SYD,2024-06-03,12:10,A,A,232207918722,White,A,A,A,A,S633CZF,2024-06-03 12:10:00,2024-06-05 09:05:00
1373,A,31873,A,A,A,RETURNED,A,A,2024-06-05,11:10,SYD,2024-06-02,14:55,A,A,5848188,Blue,A,A,A,A,S376CSN,2024-06-02 14:55:00,2024-06-05 11:10:00
1374,A,28633,A,A,A,RETURNED,A,A,2024-06-05,11:20,SYD,2024-06-01,10:45,A,A,5848115,Mighty Yellow,A,A,A,A,EZP21T,2024-06-01 10:45:00,2024-06-05 11:20:00
1375,A,33237,A,A,A,RETURNED,A,A,2024-06-05,11:25,SYD,2024-06-03,12:15,A,A,5848181,Astro Black,A,A,A,A,EZP24J,2024-06-03 12:15:00,2024-06-05 11:25:00
1376,A,32443,A,A,A,RETURNED,A,A,2024-06-05,11:55,SYD,2024-05-30,10:00,A,A,232207911321,DOVE WHITE,A,A,A,A,DK79HX,2024-05-30 10:00:00,2024-06-05 11:55:00
1377,A,32930,A,A,A,RETURNED,A,A,2024-06-05,12:25,SYD,2024-06-04,10:10,A,A,5848155,Clear White,A,A,A,A,EZP21U,2024-06-04 10:10:00,2024-06-05 12:25:00
1378,A,31924,A,A,A,RETURNED,A,A,2024-06-05,13:10,SYD,2024-06-04,09:10,A,A,5848101,Grey,A,A,A,A,EWF23W,2024-06-04 09:10:00,2024-06-05 13:10:00
1379,A,32201,A,A,A,RETURNED,A,A,2024-06-05,13:15,SYD,2024-06-02,16:05,A,A,5848172,Saturn Silver,A,A,A,A,S659CVF,2024-06-02 16:05:00,2024-06-05 13:15:00
1380,A,30511,A,A,A,RETURNED,A,A,2024-06-05,14:00,SYD,2024-06-03,08:15,A,A,5848114,Space Black,A,A,A,A,S665CVF,2024-06-03 08:15:00,2024-06-05 14:00:00
1381,A,33604,A,A,A,RETURNED,A,A,2024-06-05,14:00,SYD,2024-06-05,07:50,A,A,5849958,SILVER,A,A,A,A,EZP24G,2024-06-05 07:50:00,2024-06-05 14:00:00
1382,A,32668,A,A,A,RETURNED,A,A,2024-06-05,14:45,SYD,2024-06-02,10:55,A,A,5849994,Midnight Blue,A,A,A,A,S664CVF,2024-06-02 10:55:00,2024-06-05 14:45:00
1383,A,32778,A,A,A,RETURNED,A,A,2024-06-05,16:15,SYD,2024-06-02,08:40,A,A,5849976,White,A,A,A,A,S073CNZ,2024-06-02 08:40:00,2024-06-05 16:15:00
1384,A,32209,A,A,A,RETURNED,A,A,2024-06-05,16:20,SYD,2024-06-05,08:35,A,A,5849977,Aurora Black,A,A,A,A,EZP24D,2024-06-05 08:35:00,2024-06-05 16:20:00
1385,A,33409,A,A,A,RETURNED,A,A,2024-06-05,16:20,SYD,2024-06-03,15:35,A,A,232207816827,PEBBLE BLACK,A,A,A,A,DK98HX,2024-06-03 15:35:00,2024-06-05 16:20:00
1386,A,32767,A,A,A,RETURNED,A,A,2024-06-05,16:20,SYD,2024-06-05,13:20,A,A,5848137,Atlas White,A,A,A,A,EZP21K,2024-06-05 13:20:00,2024-06-05 16:20:00
1387,A,31607,A,A,A,RETURNED,A,A,2024-06-05,16:20,SYD,2024-06-02,09:55,A,A,5849981,Misty Grey,A,A,A,A,DH67QP,2024-06-02 09:55:00,2024-06-05 16:20:00
1388,A,33286,A,A,A,RETURNED,A,A,2024-06-05,16:25,SYD,2024-06-03,20:35,A,A,5849947,Black,A,A,A,A,DJ68YC,2024-06-03 20:35:00,2024-06-05 16:25:00
1389,A,32631,A,A,A,RETURNED,A,A,2024-06-05,16:40,SYD,2024-06-04,08:45,A,A,5848158,WHITE,A,A,A,A,S160CTZ,2024-06-04 08:45:00,2024-06-05 16:40:00
1390,A,32804,A,A,A,RETURNED,A,A,2024-06-05,17:25,SYD,2024-05-29,20:00,A,A,5848109,CRYSTAL WHITE,A,A,A,A,EZE18P,2024-05-29 20:00:00,2024-06-05 17:25:00
1391,A,16393,A,A,A,RETURNED,A,A,2024-06-05,17:55,SYD,2024-06-01,14:25,A,A,5849939,Silver,A,A,A,A,S159CSN,2024-06-01 14:25:00,2024-06-05 17:55:00
1392,A,32695,A,A,A,RETURNED,A,A,2024-06-05,18:00,SYD,2024-06-04,13:05,A,A,232207811620,DOVE WHITE,A,A,A,A,DK91HX,2024-06-04 13:05:00,2024-06-05 18:00:00
1393,A,32123,A,A,A,RETURNED,A,A,2024-06-05,18:00,SYD,2024-06-05,07:35,A,A,232207815225,DOVE WHITE,A,A,A,A,DK76HX,2024-06-05 07:35:00,2024-06-05 18:00:00
1394,A,32682,A,A,A,RETURNED,A,A,2024-06-05,18:00,SYD,2024-06-04,10:05,A,A,232207917427,PEBBLE BLACK,A,A,A,A,DK99HX,2024-06-04 10:05:00,2024-06-05 18:00:00
1395,A,33101,A,A,A,RETURNED,A,A,2024-06-05,18:00,SYD,2024-06-05,08:50,A,A,232207916528,DOVE WHITE,A,A,A,A,DK84HX,2024-06-05 08:50:00,2024-06-05 18:00:00
1396,A,32807,A,A,A,RETURNED,A,A,2024-06-05,18:10,SYD,2024-06-03,09:10,A,A,5848135,Silver,A,A,A,A,EZE21Q,2024-06-03 09:10:00,2024-06-05 18:10:00
1397,A,33576,A,A,A,RETURNED,A,A,2024-06-05,18:25,SYD,2024-06-05,11:35,A,A,5849970,Astro Grey,A,A,A,A,EZP24E,2024-06-05 11:35:00,2024-06-05 18:25:00
1398,A,32166,A,A,A,RETURNED,A,A,2024-06-05,18:40,SYD,2024-06-05,09:50,A,A,5849924,Midnight Blue,A,A,A,A,S541CVE,2024-06-05 09:50:00,2024-06-05 18:40:00
1399,A,32202,A,A,A,RETURNED,A,A,2024-06-05,18:50,SYD,2024-06-02,09:45,A,A,232207916924,DOVE WHITE,A,A,A,A,DK86HX,2024-06-02 09:45:00,2024-06-05 18:50:00
1400,A,32957,A,A,A,RETURNED,A,A,2024-06-05,19:15,SYD,2024-06-04,19:00,A,A,5849928,CleaR White,A,A,A,A,EZP24H,2024-06-04 19:00:00,2024-06-05 19:15:00
1401,A,32659,A,A,A,RETURNED,A,A,2024-06-05,20:00,SYD,2024-06-04,16:45,A,A,232207820027,SILVER,A,A,A,A,S635CZF,2024-06-04 16:45:00,2024-06-05 20:00:00
1402,A,33602,A,A,A,RETURNED,A,A,2024-06-05,20:15,SYD,2024-06-05,08:30,A,A,5848150,WHITE,A,A,A,A,S302CTG,2024-06-05 08:30:00,2024-06-05 20:15:00
1403,A,33452,A,A,A,RETURNED,A,A,2024-06-06,07:25,SYD,2024-06-05,09:00,A,A,232207917724,,A,A,A,A,S659CZY,2024-06-05 09:00:00,2024-06-06 07:25:00
1404,A,30086,A,A,A,RETURNED,A,A,2024-06-06,08:05,SYD,2024-06-03,11:30,A,A,5848130,Titanium,A,A,A,A,S838CVV,2024-06-03 11:30:00,2024-06-06 08:05:00
1405,A,28888,A,A,A,RETURNED,A,A,2024-06-06,08:15,SYD,2024-06-01,20:50,A,A,5848129,WHITE,A,A,A,A,S676CTK,2024-06-01 20:50:00,2024-06-06 08:15:00
1406,A,32512,A,A,A,RETURNED,A,A,2024-06-06,08:30,SYD,2024-06-04,12:30,A,A,5848106,Grey,A,A,A,A,EZE21N,2024-06-04 12:30:00,2024-06-06 08:30:00
1407,A,32576,A,A,A,RETURNED,A,A,2024-06-06,09:40,SYD,2024-06-03,14:40,A,A,5849983,Mercurial Grey,A,A,A,A,S674CVF,2024-06-03 14:40:00,2024-06-06 09:40:00
1408,A,33039,A,A,A,RETURNED,A,A,2024-06-06,09:40,SYD,2024-06-02,10:20,A,A,5848159,Grey,A,A,A,A,EYX33E,2024-06-02 10:20:00,2024-06-06 09:40:00
1409,A,31956,A,A,A,RETURNED,A,A,2024-06-06,10:15,SYD,2024-05-27,12:35,A,A,5848128,Silver,A,A,A,A,EUD16L,2024-05-27 12:35:00,2024-06-06 10:15:00
1410,A,24379,A,A,A,RETURNED,A,A,2024-06-06,12:20,SYD,2024-06-04,12:10,A,A,5848117,Intense Blue,A,A,A,A,EZP21P,2024-06-04 12:10:00,2024-06-06 12:20:00
1411,A,32067,A,A,A,RETURNED,A,A,2024-06-06,12:20,SYD,2024-06-05,08:20,A,A,5848108,CRYSTAL WHITE,A,A,A,A,EZE18Q,2024-06-05 08:20:00,2024-06-06 12:20:00
1412,A,32294,A,A,A,RETURNED,A,A,2024-06-06,12:40,SYD,2024-06-03,10:25,A,A,5849934,Astro Grey,A,A,A,A,DE61CY,2024-06-03 10:25:00,2024-06-06 12:40:00
1413,A,32787,A,A,A,RETURNED,A,A,2024-06-06,13:35,SYD,2024-06-05,13:10,A,A,5848100,Grey,A,A,A,A,EZE21P,2024-06-05 13:10:00,2024-06-06 13:35:00
1414,A,33443,A,A,A,RETURNED,A,A,2024-06-06,15:00,SYD,2024-06-06,09:10,A,A,5849949,Brixton Blue,A,A,A,A,DH64QP,2024-06-06 09:10:00,2024-06-06 15:00:00
1415,A,31813,A,A,A,RETURNED,A,A,2024-06-06,15:15,SYD,2024-06-04,10:20,A,A,232207811521,SILVER,A,A,A,A,S658CZY,2024-06-04 10:20:00,2024-06-06 15:15:00
1416,A,32302,A,A,A,RETURNED,A,A,2024-06-06,15:25,SYD,2024-06-04,10:20,A,A,5849951,Jupiter Blue,A,A,A,A,S655CVF,2024-06-04 10:20:00,2024-06-06 15:25:00
1417,A,32808,A,A,A,RETURNED,A,A,2024-06-06,15:35,SYD,2024-06-03,11:40,A,A,5849960,Blue,A,A,A,A,S947CNE,2024-06-03 11:40:00,2024-06-06 15:35:00
1418,A,32078,A,A,A,RETURNED,A,A,2024-06-06,15:55,SYD,2024-06-04,14:55,A,A,5849930,White,A,A,A,A,FEQ30Q,2024-06-04 14:55:00,2024-06-06 15:55:00
1419,A,33287,A,A,A,RETURNED,A,A,2024-06-06,16:00,SYD,2024-06-05,09:10,A,A,5848169,Brown/Black,A,A,A,A,S880CUE,2024-06-05 09:10:00,2024-06-06 16:00:00
